   34 , 2.5000e+00 , 2.5400e+00, 2.7700e+00,-1.6600e+00
   35 , 2.5000e+00 , 2.5400e+00, 2.6600e+00,-1.6600e+00
   36 , 2.5000e+00 , 2.5500e+00, 2.5400e+00,-2.0500e+00
   37 , 2.5000e+00 , 2.5400e+00, 2.7600e+00,-1.6600e+00
   38 , 2.5000e+00 , 2.5500e+00, 2.5400e+00,-2.0500e+00
   39 , 2.5000e+00 , 2.5500e+00, 2.6400e+00,-2.0500e+00
   40 , 2.5000e+00 , 2.5600e+00, 2.5100e+00,-2.4400e+00
   41 , 2.5000e+00 , 2.5500e+00, 2.7300e+00,-2.0500e+00
   42 , 2.5000e+00 , 2.5600e+00, 2.5100e+00,-2.4400e+00
   43 , 2.5000e+00 , 2.5500e+00, 2.7300e+00,-2.0500e+00
   44 , 2.5000e+00 , 2.5600e+00, 2.5000e+00,-2.4400e+00
   45 , 2.5000e+00 , 2.5600e+00, 2.6000e+00,-2.4400e+00
   46 , 2.5000e+00 , 2.5600e+00, 2.6000e+00,-2.4400e+00
   47 , 2.5000e+00 , 2.5600e+00, 2.6000e+00,-2.4400e+00
   48 , 2.5000e+00 , 2.5600e+00, 2.6000e+00,-2.4400e+00
   49 , 2.5000e+00 , 2.5600e+00, 2.6000e+00,-2.4400e+00
   50 , 2.5000e+00 , 2.5600e+00, 2.5900e+00,-2.4400e+00
   51 , 2.5000e+00 , 2.5600e+00, 2.5900e+00,-2.4400e+00
   52 , 2.5000e+00 , 2.5600e+00, 2.5900e+00,-2.4400e+00
   53 , 2.5000e+00 , 2.5700e+00, 2.4600e+00,-2.8300e+00
   54 , 2.5000e+00 , 2.5700e+00, 2.5600e+00,-2.8300e+00
   55 , 2.5000e+00 , 2.5700e+00, 2.5600e+00,-2.8300e+00
   56 , 2.5000e+00 , 2.5700e+00, 2.5600e+00,-2.8300e+00
   57 , 2.5000e+00 , 2.5700e+00, 2.5600e+00,-2.8300e+00
   58 , 2.5000e+00 , 2.5700e+00, 2.5600e+00,-2.8300e+00
   59 , 2.5000e+00 , 2.5700e+00, 2.5500e+00,-2.8300e+00
   60 , 2.5000e+00 , 2.5700e+00, 2.5500e+00,-2.8300e+00
   61 , 2.5000e+00 , 2.5600e+00, 2.6700e+00,-2.4400e+00
   62 , 2.5000e+00 , 2.5600e+00, 2.5700e+00,-2.4400e+00
   63 , 2.5000e+00 , 2.5700e+00, 2.4400e+00,-2.8300e+00
   64 , 2.5000e+00 , 2.5600e+00, 2.6700e+00,-2.4400e+00
   65 , 2.5000e+00 , 2.5600e+00, 2.5600e+00,-2.4400e+00
   66 , 2.5000e+00 , 2.5800e+00, 2.3100e+00,-3.2300e+00
   67 , 2.5000e+00 , 2.5700e+00, 2.6400e+00,-2.8300e+00
   68 , 2.5000e+00 , 2.5600e+00, 2.6600e+00,-2.4400e+00
   69 , 2.5000e+00 , 2.5600e+00, 2.5500e+00,-2.4400e+00
   70 , 2.5000e+00 , 2.5700e+00, 2.4300e+00,-2.8300e+00
   71 , 2.5000e+00 , 2.5600e+00, 2.6500e+00,-2.4400e+00
   72 , 2.5000e+00 , 2.5600e+00, 2.5500e+00,-2.4400e+00
   73 , 2.5000e+00 , 2.5700e+00, 2.4200e+00,-2.8300e+00
   74 , 2.5000e+00 , 2.5600e+00, 2.6500e+00,-2.4400e+00
   75 , 2.5000e+00 , 2.5600e+00, 2.5400e+00,-2.4400e+00
   76 , 2.5000e+00 , 2.5600e+00, 2.5400e+00,-2.4400e+00
   77 , 2.5000e+00 , 2.5600e+00, 2.5400e+00,-2.4400e+00
   78 , 2.5000e+00 , 2.5600e+00, 2.5400e+00,-2.4400e+00
   79 , 2.5000e+00 , 2.5600e+00, 2.5400e+00,-2.4400e+00
   80 , 2.5000e+00 , 2.5600e+00, 2.5300e+00,-2.4400e+00
   81 , 2.5000e+00 , 2.5600e+00, 2.5300e+00,-2.4400e+00
   82 , 2.5000e+00 , 2.5500e+00, 2.6500e+00,-2.0500e+00
   83 , 2.5000e+00 , 2.5600e+00, 2.4300e+00,-2.4400e+00
   84 , 2.5000e+00 , 2.5600e+00, 2.5300e+00,-2.4400e+00
   85 , 2.5000e+00 , 2.5500e+00, 2.6500e+00,-2.0500e+00
   86 , 2.5000e+00 , 2.5600e+00, 2.4200e+00,-2.4400e+00
   87 , 2.5000e+00 , 2.5600e+00, 2.5200e+00,-2.4400e+00
   88 , 2.5000e+00 , 2.5600e+00, 2.5200e+00,-2.4400e+00
   89 , 2.5000e+00 , 2.5600e+00, 2.5200e+00,-2.4400e+00
   90 , 2.5000e+00 , 2.5600e+00, 2.5200e+00,-2.4400e+00
   91 , 2.5000e+00 , 2.5600e+00, 2.5100e+00,-2.4400e+00
   92 , 2.5000e+00 , 2.5500e+00, 2.6400e+00,-2.0500e+00
   93 , 2.5000e+00 , 2.5500e+00, 2.5300e+00,-2.0500e+00
   94 , 2.5000e+00 , 2.5500e+00, 2.5300e+00,-2.0500e+00
   95 , 2.5000e+00 , 2.5500e+00, 2.5300e+00,-2.0500e+00
   96 , 2.5000e+00 , 2.5400e+00, 2.6500e+00,-1.6600e+00
   97 , 2.5000e+00 , 2.5500e+00, 2.4200e+00,-2.0500e+00
   98 , 2.5000e+00 , 2.5500e+00, 2.5200e+00,-2.0500e+00
   99 , 2.5000e+00 , 2.5500e+00, 2.5200e+00,-2.0500e+00
  100 , 2.5000e+00 , 2.5500e+00, 2.5200e+00,-2.0500e+00
  101 , 2.5000e+00 , 2.5500e+00, 2.5200e+00,-2.0500e+00
  102 , 2.5000e+00 , 2.5400e+00, 2.6400e+00,-1.6600e+00
  103 , 2.5000e+00 , 2.5400e+00, 2.5400e+00,-1.6600e+00
  104 , 2.5000e+00 , 2.5400e+00, 2.5400e+00,-1.6600e+00
  105 , 2.5000e+00 , 2.5400e+00, 2.5400e+00,-1.6600e+00
  106 , 2.5000e+00 , 2.5400e+00, 2.5300e+00,-1.6600e+00
  107 , 2.5000e+00 , 2.5500e+00, 2.4100e+00,-2.0500e+00
  108 , 2.5000e+00 , 2.5400e+00, 2.6300e+00,-1.6600e+00
  109 , 2.5000e+00 , 2.5400e+00, 2.5300e+00,-1.6600e+00
  110 , 2.5000e+00 , 2.5400e+00, 2.5300e+00,-1.6600e+00
  111 , 2.5000e+00 , 2.5400e+00, 2.5300e+00,-1.6600e+00
  112 , 2.5000e+00 , 2.5400e+00, 2.5300e+00,-1.6600e+00
  113 , 2.5000e+00 , 2.5300e+00, 2.6500e+00,-1.2700e+00
  114 , 2.5000e+00 , 2.5500e+00, 2.3000e+00,-2.0500e+00
  115 , 2.5000e+00 , 2.5300e+00, 2.7500e+00,-1.2700e+00
  116 , 2.5000e+00 , 2.5400e+00, 2.4200e+00,-1.6600e+00
  117 , 2.5000e+00 , 2.5300e+00, 2.6400e+00,-1.2700e+00
  118 , 2.5000e+00 , 2.5300e+00, 2.5400e+00,-1.2700e+00
  119 , 2.5000e+00 , 2.5400e+00, 2.4200e+00,-1.6600e+00
  120 , 2.5000e+00 , 2.5300e+00, 2.6400e+00,-1.2700e+00
  121 , 2.5000e+00 , 2.5300e+00, 2.5400e+00,-1.2700e+00
  122 , 2.5000e+00 , 2.5300e+00, 2.5400e+00,-1.2700e+00
  123 , 2.5000e+00 , 2.5300e+00, 2.5400e+00,-1.2700e+00
  124 , 2.5000e+00 , 2.5400e+00, 2.4100e+00,-1.6600e+00
  125 , 2.5000e+00 , 2.5300e+00, 2.6400e+00,-1.2700e+00
  126 , 2.5000e+00 , 2.5400e+00, 2.4100e+00,-1.6600e+00
  127 , 2.5000e+00 , 2.5300e+00, 2.6300e+00,-1.2700e+00
  128 , 2.5000e+00 , 2.5300e+00, 2.5300e+00,-1.2700e+00
  129 , 2.5000e+00 , 2.5300e+00, 2.5300e+00,-1.2700e+00
  130 , 2.5000e+00 , 2.5300e+00, 2.5300e+00,-1.2700e+00
  131 , 2.5000e+00 , 2.5300e+00, 2.5300e+00,-1.2700e+00
  132 , 2.5000e+00 , 2.5300e+00, 2.5300e+00,-1.2700e+00
  133 , 2.5000e+00 , 2.5300e+00, 2.5300e+00,-1.2700e+00
  134 , 2.5000e+00 , 2.5300e+00, 2.5300e+00,-1.2700e+00
  135 , 2.5000e+00 , 2.5400e+00, 2.4000e+00,-1.6600e+00
  136 , 2.5000e+00 , 2.5300e+00, 2.6200e+00,-1.2700e+00
  137 , 2.5000e+00 , 2.5400e+00, 2.4000e+00,-1.6600e+00
  138 , 2.5000e+00 , 2.5300e+00, 2.6200e+00,-1.2700e+00
  139 , 2.5000e+00 , 2.5400e+00, 2.4000e+00,-1.6600e+00
  140 , 2.5000e+00 , 2.5300e+00, 2.6200e+00,-1.2700e+00
  141 , 2.5000e+00 , 2.5300e+00, 2.5200e+00,-1.2700e+00
  142 , 2.5000e+00 , 2.5400e+00, 2.3900e+00,-1.6600e+00
  143 , 2.5000e+00 , 2.5300e+00, 2.6200e+00,-1.2700e+00
  144 , 2.5000e+00 , 2.5300e+00, 2.5100e+00,-1.2700e+00
  145 , 2.5000e+00 , 2.5300e+00, 2.5100e+00,-1.2700e+00
  146 , 2.5000e+00 , 2.5300e+00, 2.5100e+00,-1.2700e+00
  147 , 2.5000e+00 , 2.5300e+00, 2.5100e+00,-1.2700e+00
  148 , 2.5000e+00 , 2.5300e+00, 2.5100e+00,-1.2700e+00
  149 , 2.5000e+00 , 2.5400e+00, 2.3900e+00,-1.6600e+00
  150 , 2.5000e+00 , 2.5300e+00, 2.6100e+00,-1.2700e+00
  151 , 2.5000e+00 , 2.5200e+00, 2.6300e+00,-8.8000e-01
  152 , 2.5000e+00 , 2.5200e+00, 2.5300e+00,-8.8000e-01
  153 , 2.5000e+00 , 2.5300e+00, 2.4000e+00,-1.2700e+00
  154 , 2.5000e+00 , 2.5300e+00, 2.5000e+00,-1.2700e+00
  155 , 2.5000e+00 , 2.5200e+00, 2.6300e+00,-8.8000e-01
  156 , 2.5000e+00 , 2.5200e+00, 2.5200e+00,-8.8000e-01
  157 , 2.5000e+00 , 2.5300e+00, 2.4000e+00,-1.2700e+00
  158 , 2.5000e+00 , 2.5200e+00, 2.6200e+00,-8.8000e-01
  159 , 2.5000e+00 , 2.5200e+00, 2.5200e+00,-8.8000e-01
  160 , 2.5000e+00 , 2.5300e+00, 2.4000e+00,-1.2700e+00
  161 , 2.5000e+00 , 2.5200e+00, 2.6200e+00,-8.8000e-01
  162 , 2.5000e+00 , 2.5200e+00, 2.5200e+00,-8.8000e-01
  163 , 2.5000e+00 , 2.5200e+00, 2.5200e+00,-8.8000e-01
  164 , 2.5000e+00 , 2.5200e+00, 2.5200e+00,-8.8000e-01
  165 , 2.5000e+00 , 2.5200e+00, 2.5200e+00,-8.8000e-01
  166 , 2.5000e+00 , 2.5200e+00, 2.5200e+00,-8.8000e-01
  167 , 2.5000e+00 , 2.5200e+00, 2.5200e+00,-8.8000e-01
  168 , 2.5000e+00 , 2.5200e+00, 2.5200e+00,-8.8000e-01
  169 , 2.5000e+00 , 2.5200e+00, 2.5200e+00,-8.8000e-01
  170 , 2.5000e+00 , 2.5200e+00, 2.5100e+00,-8.8000e-01
  171 , 2.5000e+00 , 2.5200e+00, 2.5100e+00,-8.8000e-01
  172 , 2.5000e+00 , 2.5200e+00, 2.5100e+00,-8.8000e-01
  173 , 2.5000e+00 , 2.5200e+00, 2.5100e+00,-8.8000e-01
  174 , 2.5000e+00 , 2.5100e+00, 2.6400e+00,-4.9000e-01
  175 , 2.5000e+00 , 2.5200e+00, 2.4100e+00,-8.8000e-01
  176 , 2.5000e+00 , 2.5200e+00, 2.5100e+00,-8.8000e-01
  177 , 2.5000e+00 , 2.5100e+00, 2.6300e+00,-4.9000e-01
  178 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  179 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  180 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  181 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  182 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  183 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  184 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  185 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  186 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  187 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  188 , 2.5000e+00 , 2.5200e+00, 2.4000e+00,-8.8000e-01
  189 , 2.5000e+00 , 2.5100e+00, 2.6300e+00,-4.9000e-01
  190 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  191 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  192 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  193 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  194 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  195 , 2.5000e+00 , 2.5100e+00, 2.5300e+00,-4.9000e-01
  196 , 2.5000e+00 , 2.5200e+00, 2.4000e+00,-8.8000e-01
  197 , 2.5000e+00 , 2.5100e+00, 2.6300e+00,-4.9000e-01
  198 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  199 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  200 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  201 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  202 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  203 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  204 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  205 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  206 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  207 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  208 , 2.5000e+00 , 2.5200e+00, 2.4000e+00,-8.8000e-01
  209 , 2.5000e+00 , 2.5100e+00, 2.6200e+00,-4.9000e-01
  210 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  211 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  212 , 2.5000e+00 , 2.5000e+00, 2.6400e+00,-1.0000e-01
  213 , 2.5000e+00 , 2.5100e+00, 2.4200e+00,-4.9000e-01
  214 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  215 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  216 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  217 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  218 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  219 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  220 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  221 , 2.5000e+00 , 2.5100e+00, 2.5200e+00,-4.9000e-01
  222 , 2.5000e+00 , 2.5200e+00, 2.3900e+00,-8.8000e-01
  223 , 2.5000e+00 , 2.5100e+00, 2.6200e+00,-4.9000e-01
  224 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  225 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  226 , 2.5000e+00 , 2.5200e+00, 2.3900e+00,-8.8000e-01
  227 , 2.5000e+00 , 2.5100e+00, 2.6100e+00,-4.9000e-01
  228 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  229 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  230 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  231 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  232 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  233 , 2.5000e+00 , 2.5000e+00, 2.6300e+00,-1.0000e-01
  234 , 2.5000e+00 , 2.5100e+00, 2.4100e+00,-4.9000e-01
  235 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  236 , 2.5000e+00 , 2.5200e+00, 2.3900e+00,-8.8000e-01
  237 , 2.5000e+00 , 2.5100e+00, 2.6100e+00,-4.9000e-01
  238 , 2.5000e+00 , 2.5000e+00, 2.6300e+00,-1.0000e-01
  239 , 2.5000e+00 , 2.5100e+00, 2.4100e+00,-4.9000e-01
  240 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  241 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  242 , 2.5000e+00 , 2.5000e+00, 2.6300e+00,-1.0000e-01
  243 , 2.5000e+00 , 2.5100e+00, 2.4100e+00,-4.9000e-01
  244 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  245 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  246 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  247 , 2.5000e+00 , 2.5100e+00, 2.5100e+00,-4.9000e-01
  248 , 2.5000e+00 , 2.5100e+00, 2.5000e+00,-4.9000e-01
  249 , 2.5000e+00 , 2.5000e+00, 2.6300e+00,-1.0000e-01
  250 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  251 , 2.5000e+00 , 2.5100e+00, 2.5000e+00,-4.9000e-01
  252 , 2.5000e+00 , 2.5000e+00, 2.6300e+00,-1.0000e-01
  253 , 2.5000e+00 , 2.5000e+00, 2.5300e+00,-1.0000e-01
  254 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  255 , 2.5000e+00 , 2.5000e+00, 2.6300e+00,-1.0000e-01
  256 , 2.5000e+00 , 2.5000e+00, 2.5300e+00,-1.0000e-01
  257 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  258 , 2.5000e+00 , 2.5100e+00, 2.5000e+00,-4.9000e-01
  259 , 2.5000e+00 , 2.5000e+00, 2.6300e+00,-1.0000e-01
  260 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  261 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  262 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  263 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  264 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  265 , 2.5000e+00 , 2.5000e+00, 2.6300e+00,-1.0000e-01
  266 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  267 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  268 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  269 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  270 , 2.5000e+00 , 2.5000e+00, 2.6200e+00,-1.0000e-01
  271 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  272 , 2.5000e+00 , 2.4900e+00, 2.7500e+00,2.9000e-01
  273 , 2.5000e+00 , 2.5000e+00, 2.4200e+00,-1.0000e-01
  274 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  275 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  276 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  277 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  278 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  279 , 2.5000e+00 , 2.5000e+00, 2.6200e+00,-1.0000e-01
  280 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  281 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  282 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  283 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  284 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  285 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  286 , 2.5000e+00 , 2.5000e+00, 2.6200e+00,-1.0000e-01
  287 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  288 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  289 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  290 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  291 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  292 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  293 , 2.5000e+00 , 2.5000e+00, 2.6200e+00,-1.0000e-01
  294 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  295 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  296 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  297 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  298 , 2.5000e+00 , 2.5000e+00, 2.6200e+00,-1.0000e-01
  299 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  300 , 2.5000e+00 , 2.5000e+00, 2.6200e+00,-1.0000e-01
  301 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  302 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  303 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  304 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  305 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  306 , 2.5000e+00 , 2.5100e+00, 2.4000e+00,-4.9000e-01
  307 , 2.5000e+00 , 2.5000e+00, 2.6200e+00,-1.0000e-01
  308 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  309 , 2.5000e+00 , 2.4900e+00, 2.6400e+00,2.9000e-01
  310 , 2.5000e+00 , 2.4900e+00, 2.5400e+00,2.9000e-01
  311 , 2.5000e+00 , 2.4900e+00, 2.5400e+00,2.9000e-01
  312 , 2.5000e+00 , 2.4900e+00, 2.5400e+00,2.9000e-01
  313 , 2.5000e+00 , 2.5000e+00, 2.4200e+00,-1.0000e-01
  314 , 2.5000e+00 , 2.4900e+00, 2.6400e+00,2.9000e-01
  315 , 2.5000e+00 , 2.5000e+00, 2.4200e+00,-1.0000e-01
  316 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  317 , 2.5000e+00 , 2.4900e+00, 2.6400e+00,2.9000e-01
  318 , 2.5000e+00 , 2.5000e+00, 2.4200e+00,-1.0000e-01
  319 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  320 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  321 , 2.5000e+00 , 2.4900e+00, 2.6400e+00,2.9000e-01
  322 , 2.5000e+00 , 2.5000e+00, 2.4200e+00,-1.0000e-01
  323 , 2.5000e+00 , 2.4900e+00, 2.6400e+00,2.9000e-01
  324 , 2.5000e+00 , 2.5000e+00, 2.4200e+00,-1.0000e-01
  325 , 2.5000e+00 , 2.4900e+00, 2.6400e+00,2.9000e-01
  326 , 2.5000e+00 , 2.4900e+00, 2.5400e+00,2.9000e-01
  327 , 2.5000e+00 , 2.5000e+00, 2.4200e+00,-1.0000e-01
  328 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  329 , 2.5000e+00 , 2.4900e+00, 2.6400e+00,2.9000e-01
  330 , 2.5000e+00 , 2.4900e+00, 2.5400e+00,2.9000e-01
  331 , 2.5000e+00 , 2.4900e+00, 2.5400e+00,2.9000e-01
  332 , 2.5000e+00 , 2.4900e+00, 2.5400e+00,2.9000e-01
  333 , 2.5000e+00 , 2.4900e+00, 2.5400e+00,2.9000e-01
  334 , 2.5000e+00 , 2.5000e+00, 2.4200e+00,-1.0000e-01
  335 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  336 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  337 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  338 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  339 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  340 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  341 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
  342 , 2.5000e+00 , 2.5000e+00, 2.5200e+00,-1.0000e-01
